Time,DT9857E-16(00).Ain 1,DT9857E-16(00).Ain 2,DT9857E-16(00).Ain 3,DT9857E-16(00).Ain 4,DT9857E-16(00).Ain 5,,,QuickDAQ DATA
22.88,0.001034737,0.001565218,-0.00454545,-6.00E-04,4.46E-04,,,
22.885,-0.001260042,0.005090237,-0.001119375,-7.09E-04,6.77E-04,,,
22.89,-0.001761913,0.005367994,0.002884865,0.001416206,7.86E-04,,,
22.895,-5.48E-05,0.006018877,0.004358292,0.002038479,0.001630783,,,
22.9,5.91E-04,0.006283522,0.00367403,0.001857281,8.19E-04,,,
22.905,7.02E-04,0.004361868,0.005184412,0.001177788,-4.94E-04,,,
22.91,2.49E-04,0.002844334,0.007956028,0.001525879,-7.07E-04,,,
22.915,4.26E-04,0.002721548,0.009953976,0.00515461,-2.81E-04,,,
22.92,-0.001088381,0.003970861,0.011558533,0.008136034,0.001187325,,,
22.925,-0.002139807,0.003640652,0.014526844,0.007083416,0.003737211,,,
22.93,-0.002089739,0.004711151,0.01473546,0.00387311,0.002235174,,,
22.935,-0.001081228,0.003595352,0.013711453,0.003318787,6.51E-04,,,
22.94,-0.00108242,0.003618002,0.014210939,0.006335974,-2.61E-04,,,
22.945,-0.001797676,0.004024506,0.013033152,0.008732081,-4.61E-04,,,
22.95,-0.001913309,0.006273985,0.012149811,0.009057522,3.34E-04,,,
22.955,-0.002032518,0.006605387,0.012104511,0.010443926,0.002222061,,,
22.96,-0.002245903,0.006892681,0.011748076,0.009050369,0.002043247,,,
22.965,-0.001982451,0.006089211,0.012220144,0.006406307,0.003665686,,,
22.97,6.18E-04,0.004988909,0.01372695,0.004264116,0.003641844,,,
22.975,0.001887083,0.006192923,0.015413761,0.006558895,0.001298189,,,
22.98,0.00315547,0.006308556,0.012644529,0.007315874,6.52E-04,,,
22.985,0.001430512,0.005538464,0.011041164,0.008451939,0.001189709,,,
22.99,0.00156045,0.004483461,0.007802248,0.007240772,9.42E-05,,,
22.995,0.001698732,0.007100105,0.004208088,0.005712509,2.98E-04,,,
23,0.003857613,0.009115934,0.004878044,0.00412941,2.61E-04,,,
23.005,0.006929636,0.010539293,0.00480175,0.006686449,0.001431704,,,
23.01,0.008381605,0.010899305,0.005069971,0.007109642,0.001952648,,,
23.015,0.007593632,0.009559393,0.004547834,0.002669096,0.002022982,,,
23.02,0.006867647,0.007940531,0.001938343,-0.001639128,7.74E-04,,,
23.025,0.004942417,0.007232428,-5.19E-04,-0.002179146,0.002977848,,,
23.03,0.003249645,0.00621438,5.72E-04,-0.002129078,0.003887415,,,
23.035,0.004044771,0.005602837,0.003786087,-0.002467632,0.001392365,,,
23.04,0.005297661,0.00707984,0.004918575,-0.002542734,-7.01E-04,,,
23.045,0.005557537,0.007027388,0.003361702,-0.002094507,-0.002098084,,,
23.05,0.005601645,0.004271269,-8.98E-04,-0.001424551,-0.002942085,,,
23.055,0.003442764,0.003026724,-0.002522469,-0.002324581,-0.003811121,,,
23.06,-6.69E-04,0.003145933,-0.001527071,-0.004911423,-0.003999472,,,
23.065,-0.003436804,0.004230738,2.26E-05,-0.00625968,-0.004228354,,,
23.07,-0.001484156,0.001146793,0.001040697,-0.004267693,-0.002752543,,,
23.075,-4.30E-04,-0.001239777,0.001381636,-0.002894402,-0.001754761,,,
23.08,-0.001699925,-0.002923012,2.38E-05,-0.005290508,-0.002201796,,,
23.085,-0.003659725,-0.004069805,-0.002859831,-0.007839203,-2.56E-04,,,
23.09,-0.004302263,-0.00498414,-0.003757477,-0.008938313,3.37E-04,,,
23.095,-0.005668402,-0.003830195,-0.002162457,-0.005959272,-7.33E-04,,,
23.1,-0.006766319,-0.002384186,-0.001853705,-0.001364946,-0.00268817,,,
23.105,-0.006600618,-0.002785921,-0.00103116,-0.002731085,-0.002681017,,,
23.11,-0.006381273,-0.005085468,-0.001478195,-0.004544258,-0.001922846,,,
23.115,-0.004780293,-0.008040667,-0.005095005,-0.003974438,-0.002273321,,,
23.12,-0.004142523,-0.009131432,-0.005404949,-0.00297308,-0.002058744,,,
23.125,-0.00246048,-0.007685423,-0.006176233,-0.005173683,-0.003015995,,,
23.13,-0.001945496,-0.005048513,-0.006438494,-0.004266501,7.99E-05,,,
23.135,-0.001024008,-0.00728488,-0.006401539,-0.002239943,0.001651049,,,
23.14,-0.001860857,-0.010063648,-0.00652194,-6.20E-05,0.002355576,,,
23.145,-0.001857281,-0.009957552,-0.008351803,-5.52E-04,0.002212524,,,
23.15,-0.001777411,-0.009032488,-0.011053085,-0.001153946,0.002764463,,,
23.155,-4.97E-04,-0.007684231,-0.010633469,-0.00130415,-2.72E-04,,,
23.16,-0.001232624,-0.005797148,-0.009806156,-0.001797676,-0.001282692,,,
23.165,-0.00326395,-0.004569292,-0.009241104,-0.002784729,-0.00148654,,,
23.17,-0.004689694,-0.004665852,-0.010174513,-0.002145767,-1.43E-05,,,
23.175,-0.004472733,-0.007212162,-0.01147747,-0.003265142,0.001444817,,,
23.18,-0.003068447,-0.008435249,-0.00980854,-0.003314018,1.41E-04,,,
23.185,-0.001513958,-0.007580519,-0.006811619,-0.00287652,-0.001747608,,,
23.19,-0.001257658,-0.008494854,-0.003859997,-0.004218817,-0.001950264,,,
23.195,-0.00186801,-0.01098752,-0.003386736,-0.00502348,-0.002212524,,,
23.2,-0.002449751,-0.011057854,-0.004884005,-0.006299019,-0.00238657,,,
23.205,-0.004214048,-0.009689331,-0.00562191,-0.006924868,-6.87E-04,,,
23.21,-0.004688501,-0.005450249,-0.005325079,-0.005882978,0.001137257,,,
23.215,-0.00523448,-0.004225969,-0.004922152,-0.004957914,1.59E-04,,,
23.22,-0.006213188,-0.001777411,-0.002405644,-0.00374198,-5.69E-04,,,
23.225,-0.007007122,-8.33E-04,-0.002969503,-0.004746914,-0.001583099,,,
23.23,-0.007327795,-0.001559258,-0.002610683,-0.00346303,-0.003666878,,,
23.235,-0.007610321,-0.002450943,-9.70E-04,-0.004897118,-0.004010201,,,
23.24,-0.005940199,-0.002543926,2.77E-04,-0.004675388,-0.003384352,,,
23.245,-0.001530647,-0.002896786,0.002146959,-0.003424883,-0.003439188,,,
23.25,0.002300739,-1.66E-04,0.003123283,-0.002655983,-6.91E-04,,,
23.255,0.00300765,9.33E-04,0.003951788,-0.002486706,3.58E-06,,,
23.26,0.002840757,9.89E-05,0.001754761,-0.002989769,1.00E-04,,,
23.265,0.002679825,5.73E-04,-0.00136137,-0.003203154,-2.92E-04,,,
23.27,0.00244379,0.002201796,-0.001839399,-0.002725124,-9.66E-05,,,
23.275,0.001425743,0.00598073,0.001630783,1.99E-04,-6.04E-04,,,
23.28,0.001534224,0.008926392,0.005429983,0.002877712,5.01E-05,,,
23.285,0.002988577,0.009188652,0.005061626,0.004296303,8.34E-04,,,
23.29,0.004093647,0.008203983,0.003399849,0.003056526,5.76E-04,,,
23.295,0.004258156,0.007218123,0.001561642,7.50E-04,9.42E-04,,,
23.3,0.004335642,0.008347035,0.00184536,2.98E-05,7.27E-04,,,
23.305,0.005829334,0.010085106,0.003160238,0.002393723,0.001345873,,,
23.31,0.006383658,0.010808706,0.00653863,0.005533695,0.002254248,,,
23.315,0.006271601,0.01021862,0.009458065,0.006784201,0.001888275,,,
23.32,0.007348061,0.007525682,0.01106739,0.006164312,5.09E-04,,,
23.325,0.007894039,0.006995201,0.008865595,0.005480051,-6.60E-04,,,
23.33,0.007441044,0.006277561,0.007207394,0.004886389,-7.89E-04,,,
23.335,0.004947186,0.008616447,0.008546114,0.004092455,6.44E-05,,,
23.34,0.00135541,0.010910034,0.00967741,0.003554821,0.002024174,,,
23.345,-7.95E-04,0.012383461,0.011688471,0.005068779,0.003724098,,,
23.35,8.59E-04,0.012223721,0.011557341,0.007454157,0.004094839,,,
23.355,0.002840757,0.011354685,0.01120925,0.006759167,0.003312826,,,
23.36,0.002766848,0.008722544,0.013313294,0.005933046,0.001243353,,,
23.365,0.002164841,0.007400513,0.014635325,0.006017685,-0.001261234,,,
23.37,7.86E-04,0.007295609,0.015053749,0.005062819,-7.12E-04,,,
23.375,-0.00146389,0.005362034,0.014313459,0.005155802,-5.84E-04,,,
23.38,-0.004318953,0.003430843,0.014631748,0.004354715,-3.45E-04,,,
23.385,-0.004425049,0.004116297,0.013021231,0.003644228,4.03E-04,,,
23.39,-0.002640486,0.005353689,0.011075735,0.003660917,8.20E-04,,,
23.395,-4.91E-04,0.006099939,0.010042191,0.004271269,1.26E-04,,,
23.4,7.93E-04,0.005016327,0.00872612,0.004309416,-6.28E-04,,,
23.405,0.001242161,0.003008843,0.008840561,0.003902912,-4.30E-04,,,
23.41,-3.39E-04,1.32E-04,0.006927252,0.003557205,9.10E-04,,,
23.415,-0.001802445,-1.97E-04,0.003050566,0.004043579,0.002337694,,,
23.42,-0.001362562,-7.27E-05,0.002046824,0.002897978,0.003837347,,,
23.425,4.59E-04,0.00189662,0.003255606,0.001751185,0.003753901,,,
23.43,-1.07E-04,0.002260208,0.002262592,0.001033545,0.002163649,,,
23.435,4.14E-04,0.001502037,-6.32E-04,-6.04E-04,8.48E-04,,,
23.44,0.001028776,-5.61E-04,-0.005555153,9.04E-04,-8.33E-04,,,
23.445,0.001168251,-0.003551245,-0.008305311,0.00248909,-6.20E-04,,,
23.45,7.15E-05,-0.00456214,-0.008193255,0.003347397,6.99E-04,,,
23.455,-7.51E-05,-0.003482103,-0.006524324,0.00346303,-3.83E-04,,,
23.46,2.36E-04,-0.002121925,-0.006872416,0.001530647,-0.001677275,,,
23.465,0.001751185,-0.002099276,-0.006405115,-0.001320839,-0.002559423,,,
23.47,0.002057552,-0.004374981,-0.006569624,-0.006338358,-0.002297163,,,
23.475,0.001109839,-0.005637407,-0.006337166,-0.010308027,-1.93E-04,,,
23.48,-0.002108812,-0.007156134,-0.008512735,-0.009714365,0.001443625,,,
23.485,-0.004037619,-0.007410049,-0.009106398,-0.007174015,0.001420975,,,
23.49,-0.004736185,-0.005168915,-0.006500483,-0.005750656,0.001155138,,,
23.495,-0.0060606,-0.004252195,-0.005123615,-0.005786419,-4.67E-04,,,
23.5,-0.006965399,-0.005432367,-0.006233454,-0.007269383,-0.004040003,,,
23.505,-0.006146431,-0.006748438,-0.009522438,-0.008569956,-0.005567074,,,
23.51,-0.004276037,-0.005869865,-0.009360313,-0.010559559,-0.00721693,,,
23.515,-0.00318408,-0.005497932,-0.00672102,-0.011925697,-0.005514622,,,
23.52,-0.002988577,-0.004806519,-0.006517172,-0.012203455,-0.00446558,,,
23.525,-0.002140999,-0.005781651,-0.008491278,-0.013051033,-0.002297163,,,
23.53,-0.002126694,-0.006197691,-0.01070261,-0.012720823,5.39E-04,,,
23.535,-0.002170801,-0.005934238,-0.009351969,-0.011730194,7.20E-04,,,
23.54,-0.002067089,-0.006984472,-0.007901192,-0.008938313,-0.001959801,,,
23.545,-0.001729727,-0.004253388,-0.00623703,-0.006952286,-0.006511211,,,
23.55,-0.002429485,-0.002570152,-0.007386208,-0.008057356,-0.006226301,,,
23.555,-0.002034903,-0.001032352,-0.008337498,-0.006924868,-0.005477667,,,
23.56,-0.003416538,6.91E-05,-0.009129047,-0.007500649,-0.003484488,,,
23.565,-0.002917051,-8.36E-04,-0.008331537,-0.008906126,-0.00169754,,,
23.57,-0.001039505,-0.002378225,-0.007425547,-0.009043217,-0.001727343,,,
23.575,4.99E-04,-0.003293753,-0.007423163,-0.006403923,-0.001385212,,,
23.58,0.001609325,-0.003422499,-0.004351139,-0.00251174,1.35E-04,,,
23.585,0.001059771,-0.004980564,-0.002685785,-0.001026392,0.001655817,,,
23.59,2.72E-04,-0.005370379,-0.003359318,-0.001288652,0.002371073,,,
23.595,-4.77E-04,-0.004322529,-0.005217791,-6.31E-04,0.003017187,,,
23.6,9.67E-04,-0.003620386,-0.004025698,0.002162457,0.001986027,,,
23.605,0.00249505,-0.001255274,-0.001120567,0.003539324,0.001118183,,,
23.61,0.003319979,4.01E-04,2.57E-04,0.004361868,0.001460314,,,
23.615,0.001407862,0.00115633,-8.71E-04,0.004495382,1.99E-04,,,
23.62,-7.51E-04,-5.28E-04,-6.56E-04,0.005511046,2.92E-04,,,
23.625,-0.0045228,-0.001535416,1.61E-04,0.006575584,8.03E-04,,,
23.63,-0.006052256,-0.002205372,0.003225803,0.007281303,9.44E-04,,,
23.635,-0.005366802,-0.002344847,0.006375313,0.007838011,0.001922846,,,
23.64,-0.002707243,-4.24E-04,0.007047653,0.006171465,0.002967119,,,
23.645,-2.31E-04,-5.58E-04,0.006709099,0.004684925,0.001991987,,,
23.65,5.73E-04,-0.001443625,0.008382797,0.001729727,9.54E-05,,,
23.655,-0.001894236,-7.47E-04,0.007885695,5.92E-04,-9.35E-04,,,
23.66,-0.005104542,0.001232624,0.007003546,4.65E-04,-0.001173019,,,
23.665,-0.006188154,0.003521442,0.008289814,8.83E-04,-5.19E-04,,,
23.67,-0.00544548,0.00679493,0.01090169,0.00269413,-4.59E-04,,,
23.675,-0.002760887,0.007662773,0.010643005,0.002846718,-9.18E-04,,,
23.68,-5.61E-04,0.006028414,0.00872016,7.53E-04,-6.58E-04,,,
23.685,0.001788139,0.004508495,0.006899834,-1.44E-04,3.06E-04,,,
23.69,0.002435446,0.006893873,0.006718636,-5.88E-04,6.32E-04,,,
23.695,0.002459288,0.009089708,0.007289648,4.32E-04,-3.29E-04,,,
23.7,0.003855228,0.009034872,0.006510019,0.003815889,-0.001286268,,,
23.705,0.004199743,0.008995533,0.006171465,0.005114079,-4.12E-04,,,
23.71,0.006773472,0.008314848,0.006912947,0.004367828,-3.35E-04,,,
23.715,0.009531975,0.009402037,0.006283522,0.003745556,-9.42E-05,,,
23.72,0.008816719,0.010502338,0.005737543,0.002616644,5.61E-04,,,
23.725,0.006564856,0.011936426,0.006426573,0.002766848,0.001293421,,,
23.73,0.004564524,0.01164794,0.006742477,0.002481937,0.00146389,,,
23.735,0.003082752,0.012788773,0.007944107,0.003246069,0.001468658,,,
23.74,0.003188849,0.012719631,0.007593632,0.003144741,0.001927614,,,
23.745,0.006463528,0.010230541,0.006496906,0.002734661,0.002969503,,,
23.75,0.010074377,0.007965565,0.007013083,0.002735853,0.002831221,,,
23.755,0.010232925,0.00816226,0.008023977,0.003809929,1.25E-04,,,
23.76,0.008054972,0.010396242,0.00970602,0.003079176,-7.24E-04,,,
23.765,0.004242659,0.009478331,0.00731945,0.002100468,-9.78E-04,,,
23.77,-1.26E-04,0.009114742,0.005104542,0.001745224,-0.00117898,,,
23.775,-9.07E-04,0.009316206,0.004402399,0.001949072,1.50E-04,,,
23.78,0.001305342,0.008797646,0.006455183,0.002995729,1.47E-04,,,
23.785,0.002524853,0.008200407,0.008876324,0.001553297,-2.05E-04,,,
23.79,0.003460646,0.007283688,0.007089376,0.001050234,-0.001374483,,,
23.795,0.003199577,0.005475283,0.003601313,1.67E-05,-0.002737045,,,
23.8,0.002803803,0.003496409,0.001274347,-0.001541376,-0.002923012,,,
23.805,9.18E-05,0.002332926,4.98E-04,-0.002058744,-7.18E-04,,,
23.81,-0.002411604,0.001837015,0.001372099,-0.002351999,0.001456738,,,
23.815,-0.002771616,8.24E-04,0.004914999,-0.001091957,0.002422333,,,
23.82,-0.001461506,-4.05E-05,0.005311966,-0.001446009,0.001977682,,,
23.825,-0.001155138,8.94E-05,0.003316402,-0.00210762,5.22E-04,,,
23.83,-0.003238916,-0.003768206,3.11E-04,-0.00289321,-0.002356768,,,
23.835,-0.00628233,-0.006842613,-0.003143549,-0.002869368,-0.004223585,,,
23.84,-0.008714199,-0.008940697,-0.004482269,-7.01E-04,-0.00348568,,,
23.845,-0.009351969,-0.008313656,-0.004159212,0.002878904,-0.001449585,,,
23.85,-0.006396771,-0.007069111,-0.002410412,0.004758835,8.11E-05,,,
23.855,-0.004081726,-0.007768869,-0.003305674,0.003008843,0.002074242,,,
23.86,-0.003362894,-0.010021925,-0.006510019,-6.65E-04,0.002897978,,,
23.865,-0.002732277,-0.014115572,-0.009179115,-0.002510548,0.001983643,,,
23.87,-0.003391504,-0.014423132,-0.010918379,-0.002272129,0.001809597,,,
23.875,-0.004833937,-0.012637377,-0.01093626,-0.002307892,0.001465082,,,
23.88,-0.007128716,-0.010831356,-0.009963512,-9.12E-04,0.002087355,,,
23.885,-0.007529259,-0.010162592,-0.009781122,0.001448393,0.001883507,,,
23.89,-0.005559921,-0.010311604,-0.009921789,8.44E-04,4.36E-04,,,
23.895,-0.00259757,-0.010946989,-0.012819767,-0.003858805,-0.00210762,,,
23.9,-0.001446009,-0.010669231,-0.014584065,-0.007692576,-0.003963709,,,
23.905,-0.002336502,-0.008985996,-0.013896227,-0.008352995,-0.004174709,,,
23.91,-0.003192425,-0.007514954,-0.010877848,-0.008554459,-0.002062321,,,
23.915,-0.003159046,-0.005192757,-0.009351969,-0.00877738,-5.03E-04,,,
23.92,-0.003136396,-0.005049706,-0.009000301,-0.009021759,9.43E-04,,,
23.925,-6.79E-04,-0.006124973,-0.010768175,-0.011417866,-0.001062155,,,
23.93,5.03E-04,-0.005470514,-0.011254549,-0.01224637,-0.004338026,,,
23.935,7.15E-06,-0.002592802,-0.011712313,-0.014117956,-0.006724596,,,
23.94,-1.17E-04,0.001147986,-0.009498596,-0.014814138,-0.006831884,,,
23.945,2.38E-06,0.001766682,-0.007658005,-0.013035536,-0.005887747,,,
23.95,-0.001636744,0.003284216,-0.006051064,-0.010625124,-0.003346205,,,
23.955,-0.001915693,0.002846718,-0.004471541,-0.00800252,-0.002419949,,,
23.96,5.71E-04,0.001548529,-0.002937317,-0.008373261,-0.003358126,,,
23.965,0.001889467,0.001080036,-7.13E-04,-0.008403063,-0.004286766,,,
23.97,0.002908707,7.09E-04,-0.001008511,-0.009258986,-0.003989935,,,
23.975,0.002106428,4.70E-04,-0.002377033,-0.007334948,-0.001891851,,,
23.98,0.00156045,8.65E-04,-0.002419949,-0.005065203,7.13E-04,,,
23.985,0.001204014,0.001142025,-6.94E-04,-0.003465414,0.002940893,,,
23.99,0.001699925,0.002710819,-5.72E-05,-0.001982451,0.004390478,,,
23.995,0.002140999,0.005373955,0.001888275,-8.23E-05,0.003448725,,,
24,0.003651381,0.006752014,0.00285387,0.001688004,1.23E-04,,,
24.005,0.003290176,0.006192923,0.002578497,9.66E-04,-0.003046989,,,
24.01,5.79E-04,0.002236366,0.003156662,0.002430677,-0.005073547,,,
24.015,-3.46E-05,8.96E-04,0.002770424,0.004712343,-0.003318787,,,
24.02,-2.63E-04,0.003633499,0.004659891,0.007207394,9.62E-04,,,
24.025,0.001488924,0.006694794,0.00493288,0.008944273,0.003099442,,,
24.03,0.004808903,0.006717444,0.006682873,0.007984638,0.003695488,,,
24.035,0.005880594,0.005437136,0.008085966,0.006227493,0.002096891,,,
24.04,0.004825592,0.004304647,0.0065732,0.003122091,6.47E-04,,,
24.045,0.002725124,0.003050566,0.005767345,0.003457069,7.41E-04,,,
24.05,0.001652241,0.003399849,0.007919073,0.005697012,0.002382994,,,
24.055,-4.17E-05,0.004962683,0.009076595,0.008014441,0.004695654,,,
24.06,-6.47E-04,0.006572008,0.011454821,0.009644032,0.006263256,,,
24.065,5.61E-04,0.006901026,0.010371208,0.008639097,0.00428319,,,
24.07,8.38E-04,0.00808239,0.010442734,0.007264614,0.001459122,,,
24.075,0.001102686,0.006889105,0.008482933,0.004019737,8.34E-05,,,
24.08,-4.53E-05,0.005770922,0.009549856,0.004364252,5.87E-04,,,
24.085,-0.00190258,0.004732609,0.010870695,0.006722212,8.42E-04,,,
24.09,-0.001871586,0.006079674,0.012913942,0.010253191,0.002661943,,,
24.095,-8.02E-04,0.005742312,0.012947321,0.010575056,0.002456904,,,
24.1,7.33E-04,0.003839731,0.011651516,0.008391142,0.002167225,,,
24.105,0.001008511,0.002940893,0.011116266,0.007061958,-6.04E-04,,,
24.11,6.40E-04,0.002849102,0.009983778,0.005480051,-0.002042055,,,
24.115,-5.66E-04,0.004246235,0.009564161,0.004806519,-0.001829863,,,
24.12,-9.19E-04,0.006363392,0.008637905,0.004246235,2.86E-05,,,
24.125,-6.40E-04,0.008794069,0.009325743,0.005162954,0.002553463,,,
24.13,1.91E-05,0.007888079,0.00833869,0.003159046,0.003454685,,,
24.135,0.001257658,0.00731349,0.00628829,0.001077652,0.003558397,,,
24.14,0.004382134,0.006206036,0.004988909,-9.55E-04,0.001673698,,,
24.145,0.006041527,0.005841255,0.005638599,-0.00261426,-0.002039671,,,
24.15,0.006070137,0.006420612,0.005488396,-0.001820326,-0.00356555,,,
24.155,0.005729199,0.007561445,0.00294447,-3.90E-04,-0.001174212,,,
24.16,0.006008148,0.009256601,-9.58E-04,4.55E-04,0.002087355,,,
24.165,0.005475283,0.00918746,-0.002471209,-0.001549721,0.003535748,,,
24.17,0.005571842,0.0088346,-0.002596378,-0.002143383,9.94E-04,,,
24.175,0.006564856,0.008741617,-0.00107646,-0.002996922,-0.003749132,,,
24.18,0.009471178,0.007753372,-4.98E-04,-0.003659725,-0.005892515,,,
24.185,0.008647442,0.006467104,-0.001533032,-0.004994869,-0.006150007,,,
24.19,0.005645752,0.004707575,-0.002256632,-0.004302263,-0.003150702,,,
24.195,0.003722906,0.003423691,-0.002963543,-0.003638268,4.70E-04,,,
24.2,0.002931356,0.004861355,-0.004057884,-0.003442764,0.004153252,,,
24.205,0.001379252,0.004823208,-0.00536561,-0.004069805,0.003505945,,,
24.21,0.001028776,0.003746748,-0.004630089,-0.00523448,9.17E-04,,,
24.215,0.00113368,0.001881123,-0.003545284,-0.005779266,-0.001733303,,,
24.22,-0.001188517,-0.002331734,-0.002272129,-0.005346537,-0.00397563,,,
24.225,-0.003699064,-0.004931688,-0.001913309,-0.004775524,-0.00259757,,,
24.23,-0.005275011,-0.006862879,-0.001628399,-0.003974438,-6.82E-04,,,
24.235,-0.005421639,-0.006340742,-0.002340078,-0.003328323,-0.001376867,,,
24.24,-0.006008148,-0.006655455,-0.002446175,-0.003470182,-8.15E-04,,,
24.245,-0.004622936,-0.008758307,-0.003051758,-0.003293753,-0.001554489,,,
24.25,-0.003464222,-0.011101961,-0.004451275,-0.004142523,-0.002195835,,,
24.255,-0.00338912,-0.012052059,-0.005985498,-0.004361868,-0.001684427,,,
24.26,-0.004234314,-0.011149645,-0.0073421,-0.00433445,-6.07E-04,,,
24.265,-0.005904436,-0.00903368,-0.007493496,-0.00227809,-2.09E-04,,,
24.27,-0.008563995,-0.00826478,-0.007414818,-0.001039505,3.36E-04,,,
24.275,-0.009872913,-0.008577108,-0.008423328,-7.90E-04,-4.33E-04,,,
24.28,-0.009890795,-0.009843111,-0.010231733,-0.002535582,-0.001654625,,,
24.285,-0.006679297,-0.008437634,-0.010387898,-0.003072023,-0.002865791,,,
24.29,-0.004994869,-0.007761717,-0.009870529,-0.00398159,-0.001901388,,,
24.295,-0.003865957,-0.008370876,-0.008816719,-0.004874468,-7.61E-04,,,
24.3,-0.002770424,-0.008823872,-0.008466244,-0.003787279,0.001202822,,,
24.305,-0.001535416,-0.009772778,-0.007151365,-0.001473427,0.002827644,,,
24.31,-5.13E-04,-0.011355877,-0.008450747,-0.001250505,0.001991987,,,
24.315,-6.29E-04,-0.011683703,-0.009787083,-0.003576279,-3.58E-05,,,
24.32,2.48E-04,-0.010896921,-0.010669231,-0.005030632,-0.001051426,,,
24.325,7.63E-04,-0.007232428,-0.007991791,-0.005145073,-0.001864433,,,
24.33,4.98E-04,-0.002679825,-0.005605221,-0.003576279,-8.17E-04,,,
24.335,-0.001350641,5.61E-04,-0.005815029,-0.002245903,0.001741648,,,
24.34,-0.003073216,0.001288652,-0.006660223,-0.001282692,0.001744032,,,
24.345,-0.004256964,-9.79E-04,-0.008826256,-0.003118515,3.93E-05,,,
24.35,-0.004037619,-0.001962185,-0.007348061,-0.003374815,-0.001407862,,,
24.355,-0.001139641,-0.001630783,-0.004204512,-0.001744032,-0.003560782,,,
